Gen,Max Fitness,Average Fitness,Max Fitness Genome
286,0.875,0.8194375,00101000100101111111111010110100000000100011010111011100011100010011100001101001001000100000001100011100
287,0.875,0.81075,10110001010010101110100011000000000000100011010111010001100100000011101000101000001000100000001100011100
288,0.875,0.8100875,01101101010101111010010110000000000000100011010111110000001100000011101011000000001000100000001100011100
289,0.875,0.81195,01101100001101101010001000111000000000100011010111111001100101000101101011101001001000100000001100011100
290,0.875,0.8137,00101000101110010010000000100000000000100011010111110101101100001011000001101011001000100000001100011100
291,0.875,0.8151,11111110100000101010010011100100000000100011010111110011101001101001110111110011001000100000001100011100
292,0.875,0.8073875,11100100100010111001100101000000000000100011010111000100100101000010101001101001001000100000001100011100
293,0.875,0.819375,10001001001001001010000110100000000000100011010111110000100010010111011010101011001000100000001100011100
294,0.875,0.814225,11101001110001111110000110101000000000100011010111000011101001000011001011111000001000100000001100011100
295,0.875,0.8101875,10111000110010100010110010111100000000100011010111110001100110010011101011101011001000100000001100011100
296,0.875,0.8146875,11111010000000000010001111011000000000100011010111001101100101000011001011101011001000100000001100011100
297,0.875,0.81355,00101000001000000010000000111100000000100011010111000000100100000011011010101001001000100000001100011100
298,0.875,0.811775,11111011100000010011000010100000000000100011010111111000000110100011101011101001001000100000001100011100
299,0.875,0.8142625,01110000000001101111110000011100000000100011010111111001100110010011010010101011001000100000001100011100
300,0.875,0.818075,11000101100010110011110000101000000000100011010111110000101000001000001011001000001000100000001100011100
301,0.875,0.81405,11111110000000010011111011100000000000100011010111100000100100000011100011101001001000100000001100011100
302,0.875,0.8169875,00111000100010000011001011111100000000100011010111111000101100000011011010100001001000100000001100011100
303,0.875,0.815175,11101000001001100010110101001100000000100011010111101001100000000110100011101000001000100000001100011100
304,0.875,0.807075,00111000000011101100111111110000000000100011010111000001111000101011101011111001001000100000001100011100
305,0.875,0.809575,01001111111001101110110111101100000000100011010111001100101100101011101011001001001000100000001100011100
306,0.875,0.8139875,00111000111010101100010110110000000000100011010111110000100101001111011011101001001000100000001100011100
307,0.875,0.8189875,10111100000111101110100010110000000000100011010111110010110110100011111110000010001000100000001100011100
308,0.875,0.8109125,01101001010101010110000011101100000000100011010111110101100100101011100011101001001000100000001100011100
309,0.875,0.8145125,01111111100001001010111011001000000000100011010111110000001110100111001011001011001000100000001100011100
310,0.875,0.818725,00011111100011101010001111110000000000100011010111110010110110100010101100100000001000100000001100011100
311,0.875,0.813475,01111011111010001010111100100000000000100011010111111001100000000011011010100011001000100000001100011100
312,0.875,0.8177625,11011100101101011110101011100000000000100011010111011001100110010011100111110110001000100000001100011100
313,0.875,0.810025,01101010000010110111111010110000000000100011010111011001101110010011011011111101001000100000001100011100
314,0.875,0.8165875,00111110111010011010110000100000000000100011010111110010110110001010111110101000001000100000001100011100
315,0.875,0.815075,00010100110010111010100000100100000000100011010111110001100101001111001111001101001000100000001100011100
316,0.875,0.8148625,11111000000000100111111101111000000000100011010111110000100101000001011010100000001000100000001100011100
317,0.875,0.815325,10000011111010100011100110101000000000100011010111111000101110000010101011100010001000100000001100011100
318,0.875,0.8162625,00111100010111110011101011111000000000100011010111010000101000000010001110000000001000100000001100011100
319,0.875,0.8164875,11111101101101010110010101111000000000100011010111111011100001100111001011101001001000100000001100011100
320,0.875,0.8116375,11000111101011101011000001101000000000100011010111110100100101000010101110111011001000100000001100011100
321,0.875,0.816375,01101010011010101000000100100100000000100011010111110001111100000001001010010111001000100000001100011100
322,0.875,0.8173125,10100010011100000111000010000000000000100011010111010110101101000011001001101011001000100000001100011100
323,0.875,0.8124875,11101000100001010110000000010000000000100011010111010000100100000011101110100011001000100000001100011100
324,0.875,0.8134875,00010000111010000101111000110000000000100011010111111001100100000011010110111001001000100000001100011100
325,0.875,0.8165625,10001000101111100010010110110000000000100011010111011100111101100111101010001001001000100000001100011100
326,0.875,0.8150875,01101000011010001001101101100100000000100011010111110000100101100110101111100011001000100000001100011100
327,0.875,0.814125,01000111001010111111001110000000000000100011010111111001110110000010011000100111001000100000001100011100
328,0.875,0.8138875,11110000101001011011010000010100000000100011010111110000100101001111000111111001001000100000001100011100
329,0.875,0.8170875,00101000001011001010010110100000000000100011010111010000100101011011001001111001001000100000001100011100
330,0.875,0.8138625,11110111100011101000101011010000000000100011010111110001100001000011101001101001001000100000001100011100
331,0.875,0.8110875,10100100011110000001001010110000000000100011010111100011000100100011101001101011001000100000001100011100
332,0.875,0.811525,00101100001010101011111101111000000000100011010111010001001000000011110000101010001000100000001100011100
333,0.875,0.8173625,01101100011001111010000000100000000000100011010111101000001110011100000110001001001000100000001100011100
334,0.875,0.816875,01100001101101101110000010011100000000100011010111010001001000000011110000101010001000100000001100011100
335,0.875,0.814,11101100011001111010000000100100000000100011010111101000001110011100100111001001001000100000001100011100
336,0.875,0.8137,01111110000010101011010101000000000000100011010111101000100000000011110001101011001000100000001100011100
337,0.875,0.817175,01000001001010100110100010110000000000100011010111111000000101101111111100101001001000100000001100011100
338,0.875,0.8089,01111100001000010110100110110100000000100011010111110000100011100010101010001001001000100000001100011100
339,0.875,0.8085375,10110000001010110001001110100000000000100011010111000000110101000010001010100011001000100000001100011100
340,0.875,0.8162375,10010100100111100011001011110100000000100011010111110111100110010101001000100001001000100000001100011100
341,0.875,0.815075,01000100010100100001101000000100000000100011010111010011111000000001101001000001001000100000001100011100
342,0.875,0.81935,01100110111110101001011111011100000000100011010111111000100111010001101000101111001000100000001100011100
343,0.875,0.8226375,01110110100001101111010100100000000000100011010111110101101001001110100001101001001000100000001100011100
344,0.875,0.814925,00111100100001100000011110011000000000100011010111100001001000000000110111001011001000100000001100011100
345,0.875,0.8152125,01110110101101011110001110001100000000100011010111010001111100000111001111001001001000100000001100011100
346,0.875,0.8122,01010110001010111011010100010000000000100011010111111100100100000001000000001101001000100000001100011100
347,0.875,0.8097875,11100010011110000001001010100000000000100011010111110000110111000010010100101101001000100000001100011100
348,0.875,0.8161625,10111010010010101010001111101000000000100011010111111000100110000000100011101001001000100000001100011100
349,0.875,0.81735,01101010010111110011010110100000000000100011010111010011100000100110011011100011001000100000001100011100
350,0.875,0.81845,10001100111101001001101110101000000000100011010111010000000101000101000001111001001000100000001100011100
351,0.875,0.8144125,10100000010110100000111010111000000000100011010111101001011000101011110011001101001000100000001100011100
352,0.875,0.817275,00100101101111010110110010110000000000100011010111111011111110000001101011010001001000100000001100011100
353,0.875,0.8115625,00100011000100011011000111000000000000100011010111110010100000010111101100101110001000100000001100011100
354,0.875,0.8195125,10011000100110010100110101010000000000100011010111010101100000011110101111100000001000100000001100011100
355,0.875,0.81065,10100000011011000110001110110100000000100011010111000001100001100011100010101011001000100000001100011100
356,0.875,0.811925,01111011001010001000101000111000000000100011010111101000111100000000001111100011001000100000001100011100
357,0.875,0.81475,00000010001101100100110000000000000000100011010111010101001110010111011111001010001000100000001100011100
358,0.875,0.8145625,00100000000110011011000000110000000000100011010111111100101110001110101111100001001000100000001100011100
359,0.875,0.810625,11000110011010000010001001111000000000100011010111010000100000001011011110111000001000100000001100011100
360,0.875,0.8138625,10100001010010101110001101010100000000100011010111000010100101100011000000110010001000100000001100011100
361,0.875,0.81485,01111100000010100110110010111000000000100011010111111011101100100011010110101011001000100000001100011100
362,0.875,0.8153875,10100000000010011111010110110100000000100011010111111000001100100000101110001001001000100000001100011100
363,0.875,0.8146,01100100010000101101000110010100000000100011010111110100010100010011101010101011001000100000001100011100
364,0.875,0.819575,00101000100000101010100110000000000000100011010111000010011010100001111010110011001000100000001100011100
365,0.875,0.8117,00100000111101101010001001011000000000100011010111101000001110000010100011100101001000100000001100011100
366,0.875,0.8117625,10111010100010011001101101111000000000100011010111110100101101001011001011101001001000100000001100011100
367,0.875,0.8165125,01101001000010100101111000111000000000100011010111010001100111000100110010101010001000100000001100011100
368,0.875,0.813925,10100000111000100110000110001100000000100011010111000000101110100010101111101101001000100000001100011100
369,0.875,0.8121125,00101111101111010110101101101100000000100011010111110000111110000011101111101000001000100000001100011100
370,0.875,0.812125,00010010101001111110000000100000000000100011010111110101101000100111000001100010001000100000001100011100
371,0.875,0.8146,11001101100100010110101011000000000000100011010111011000000101010111101011101011001000100000001100011100
372,0.875,0.810825,00100000010010100111011110101100001000000011010111110100100010000111101001100010001000100000001100011100
373,0.875,0.8116375,01110001001100001000011000000000000000100011010111100001110000100011001011101001001000100000001100011100
374,0.875,0.8145875,00001010001110000110000000110000000000100011010111110000101011001001101011101111001000100000001100011100
375,0.875,0.8151125,00110010010101110101001011110100000000100011010111110011101100100010001011101000001000100000001100011100
376,0.875,0.8148,11101110001100100110001110000000000000100011010111011000101100001010101111101101001000100000001100011100
377,0.875,0.8156625,10101011000010001010001110100000000000100011010111010001100110000011110000101010001000100000001100011100
378,0.875,0.81255,00101100111110101000100100011100000000100011010111111000101110000011101011010001001000100000001100011100
379,0.875,0.8121625,00110100011011110111001110110000000000100011010111111101100100100010101010001000001000100000001100011100
380,0.875,0.818,10011000110000001000001100001000000000100011010111101100000111100011011011111000001000100000001100011100
381,0.875,0.8118875,00110000101010100010000110111100000000100011010111100000011101001111101011001000001000100000001100011100
382,0.875,0.8113375,01011111000000100011011001010100000000100011010111100001001000001011111000111000001000100000001100011100
383,0.875,0.809675,00000010000010101011000010011000000000100011010111101100011101100111000001100001001000100000001100011100
384,0.875,0.8146625,11101011011000111000001110010000000000100011010111000111110001000111000010000101001000100000001100011100
385,0.875,0.806325,10110111010110001000011000001000000000100011010111111100101100010010101001110000001000100000001100011100
386,0.875,0.8139,00100110100010001110000000010000000000100011010111100100000010010011001100111101001000100000001100011100
387,0.875,0.817375,11111010000011001010001110100000000000100011010111010100100111100010001010101011001000100000001100011100
388,0.875,0.81395,01111110101000101011001010100000000000100011010111011010100000010011010001001011001000100000001100011100
389,0.875,0.8095625,00011111100110001100001101110000000000100011010111110000100100001110101110001011001000100000001100011100
390,0.875,0.814275,00101110001010100101011101100000000000100011010111110011101100000000111000110101001000100000001100011100
391,0.875,0.815675,01110111101010101010001111000000000000100011010111010100111110100001001111110001001000100000001100011100
392,0.875,0.813825,10100000101011011001000011010000000000100011010111110001111110101111001111011011001000100000001100011100
393,0.875,0.813925,11010100101010010111001110010000000000100011010111100000001001100001011011100001001000100000001100011100
394,0.875,0.8139625,10111100011000101100101000101000000000100011010111000001110100101110001110101011001000100000001100011100
395,0.875,0.81705,00001010111110100101000101110000000000100011010111101011011100000000101000101001001000100000001100011100
396,0.875,0.811875,10000000001100101111011001000000000000100011010111101101100000100011100010111000001000100000001100011100
397,0.875,0.8074625,00101111101000100100001001111100000000100011010111110000001011000000110011101110001000100000001100011100
398,0.875,0.8156,00100000110001101101111000100000000000100011010111011001111011100000101011100001001000100000001100011100
399,0.875,0.81255,01110100101000010001001101110100000000100011010111111100110100010011001001110001001000100000001100011100
400,0.875,0.8152625,00001111001010000111001000110000000000100011010111100100100110100001111101011001001000100000001100011100
401,0.875,0.814875,10000110111010101110001000110000000000100011010111110110111101000011100011100101001000100000001100011100
402,0.875,0.817325,00000101100110001100010000000100000000100011010111100000111100001110101011011010001000100000001100011100
403,0.875,0.8133375,01100111001010000101100010000100000000100011010111110000000100000011011000000001001000100000001100011100
404,0.875,0.814225,11001100001000101011001000100000000000100011010111100000100100000101100101001101001000100000001100011100
405,0.875,0.816275,00010100000010001000110100100000000000100011010111101001101010000000001000010011001000100000001100011100
406,0.875,0.814625,00111101010010101111011000010000000000100011010111110101010101000001100101001001001000100000001100011100
407,0.875,0.8149375,10010111010000110100011110100000000000100011010111110011001000100001100101101101001000100000001100011100
408,0.875,0.8131125,00000011000011001010100110000000000000100011010111111010101000101011011001100001001000100000001100011100
409,0.875,0.8130125,01100010001110110101001110110100000000100011010111000000000100100010100110101011001000100000001100011100
410,0.875,0.8124625,01111100001000101000011010110100000000100011010111100101000110000011001011001010001000100000001100011100
411,0.875,0.816325,10100010000001100111011101000000000000100011010111110100110000000001101001101010001000100000001100011100
412,0.875,0.815075,00100000100000011100001011000100000000100011010111111010001001000110000001000001001000100000001100011100
413,0.875,0.8092125,10101101001110000001000000100000000000100011010111000111110001001010101010010001001000100000001100011100
414,0.875,0.81475,10101010001010000000111011101100000000100011010111110011100010010010001011001111001000100000001100011100
415,0.875,0.8134875,11101110010110101010101010110000000000100011010111011011101101001010001000101110001000100000001100011100
416,0.875,0.8139875,00111000010111001111001101110100000000100011010111110001110110100011101010111010001000100000001100011100
417,0.875,0.81585,11101110100001101111101111010100000000100011010111100011101010100110010001101001001000100000001100011100
418,0.875,0.8123875,01001010010011010011001100100000000000100011010111000001100011000001100111101010001000100000001100011100
419,0.875,0.812375,11110000010100101110001000110100000000100011010111101100001100010011001000001011001000100000001100011100
420,0.875,0.812075,11000010001010000101010110111100000000100011010111100101111000010011011111101001001000100000001100011100
421,0.875,0.8119375,00111110101001001001111101101100000000100011010111101100100010011001001001111110001000100000001100011100
422,0.875,0.8114875,00010101000100100101111011000000000000100011010111000010100000001010101011100011001000100000001100011100
423,0.875,0.8119875,00101100010010101011001011111000000000100011010111010000111101000110000110100100001000100000001100011100
424,0.875,0.811575,00111010001010101000011010110000000000100011010111110100010110101010100110111001001000100000001100011100
425,0.875,0.8159625,00101010000110011110001011101000000000100011010111111010100100000010101100101001001000100000001100011100
426,0.875,0.8169125,01001010000000110101101011001100000000100011010111001100100000100011111110101000001000100000001100011100
427,0.875,0.8143375,11101000101110000110011111100000000000100011010111010000110100110110000011100000001000100000001100011100
428,0.875,0.8130375,00000111000000011100000110110100000000100011010111010110001010101001110011111001001000100000001100011100
429,0.875,0.8143375,11011101011010100111010011001000000000100011010111100101111000101111010001101010001000100000001100011100
430,0.875,0.811725,00100001000000101010001001010100000000100011010111001001001110000110000001111001001000100000001100011100
431,0.875,0.8101,10101010100110000000010000011000000000100011010111011100110110001001101010101101001000100000001100011100
432,0.875,0.813825,00110010000110001101001100100000000000100011010111100000100100000001010100110101001000100000001100011100
433,0.875,0.8097625,01100101111111001111001110011000000000100011010111011100110110001001101010101001001000100000001100011100
434,0.875,0.8141125,00111011001011010100100010001000000000100011010111011010001000001010110011101110001000100000001100011100
435,0.875,0.8116875,01110101010000100111000100010000000000100011010111111100010000101001100001101001001000100000001100011100
436,0.875,0.8155,10111100010010001111101010110000000000100011010111010010100100011000110010101000001000100000001100011100
437,0.875,0.811025,00111110101010101010001010010000000000100011010111100001000000100111010000011011001000100000001100011100
438,0.875,0.8063,10100110011111011010000110001000000000100011010111111010111101101111101001100010001000100000001100011100
439,0.875,0.80975,11100001000010000111111100010000000000100011010111010001000110100111011101111001001000100000001100011100
440,0.875,0.8131625,01100011100001000110001000001100000000100011010111000011010111100111101011010001001000100000001100011100
441,0.875,0.8150125,00100000100100111110001000001000000000100011010111011110000100101001101011101000001000100000001100011100
442,0.875,0.813525,00011110000010011010000101101100000000100011010111000111000101000011001111111101001000100000001100011100
443,0.875,0.81485,11011100010010011100000001100000000000100011010111100000101100000010111111111010001000100000001100011100
444,0.875,0.8219875,11101101010001101101100011101000000000100011010111000011110001000011001001101011001000100000001100011100
445,0.875,0.8099375,00000100000101001101100001111100000000100011010111101100101111011101111101011001001000100000001100011100
446,0.875,0.8142,10100111001001110001000000011100000000100011010111001000110011000010011010110011001000100000001100011100
447,0.875,0.815425,10110010000011110000010110111000000000100011010111101110110101010110000000010111001000100000001100011100
448,0.875,0.813875,00101101100110100110110110111000000000100011010111101100100101000001011001100010001000100000001100011100
449,0.875,0.8092875,00111110001000111101010000111000000000100011010111100100001000010011100011011000001000100000001100011100
450,0.875,0.811525,10000110010010100110001000100100000000100011010111100111001001001000100100001101001000100000001100011100
451,0.875,0.815025,10101001100110101010001010100000000000100011010111010101111010001000010011010111001000100000001100011100
452,0.875,0.8095375,11101010001001000110000000001000000000100011010111110011001100001001101010001001001000100000001100011100
453,0.875,0.810925,10111010010000101110000101100000000000100011010111110111100111001000100011100000001000100000001100011100
454,0.875,0.815625,00100011100100101111010011110100000000100011010111100000101000001110001011011010001000100000001100011100
455,0.875,0.815625,11101001100110000100001010100000000000100011010111101001100011001010000000011010001000100000001100011100
456,0.875,0.8146125,11100100001000011110001010001000000000100011010111010111000001000001011110110101001000100000001100011100
457,0.875,0.814775,10111110000000101101010001011000000000100011010111001010111001100001101011111001001000100000001100011100
458,0.875,0.81015,01100101100011001110001000011100000000100011010111011011001000010011001011011001001000100000001100011100
459,0.875,0.8137875,10000011100100100000011010111100000000100011010111010000111110000111101111111110001000100000001100011100
460,0.875,0.8155,01010110101100000000001000101000000000100011010111110101110011000110001011011000001000100000001100011100
461,0.875,0.812925,00111100001111001001001010110000000000100011010111010000111001000001110110100000001000100000001100011100
462,0.875,0.812975,00001101000110011000101011010000000000100011010111010000100001000001000001111000001000100000001100011100
463,0.875,0.811775,01100001110010100100011010111000000000100011010111101101010001000110010001000000001000100000001100011100
464,0.875,0.8121625,10101000000110011010111100110100000000100011010111100101111101000010001011001010001000100000001100011100
465,0.875,0.818875,01111011010101101110011101101000000000100011010111110000110101001100000100101011001000100000001100011100
466,0.875,0.8055875,01111110100010000111001011111000000000100011010111011101101011001111101000001101001000100000001100011100
467,0.875,0.8142,10000111101010000001001010011100000000100011010111111100100010011001110011100011001000100000001100011100
468,0.875,0.8122,11110010010100111111101000111100000000100011010111110001101100010000101010111000001000100000001100011100
469,0.875,0.814175,01100001110010111100100011101100000000100011010111100011000001000000000001100000001000100000001100011100
470,0.875,0.811325,00110110010010100110001000000000000000100011010111001110110100110111000000101001001000100000001100011100
471,0.875,0.8138125,01000010110010000100001110101000000000100011010111001111011001100111100001101010001000100000001100011100
472,0.875,0.804475,10101000000111110001001111010000000000100011010111111110010001101011111000011011001000100000001100011100
473,0.875,0.8111375,10110110001100000101111100101000000000100011010111010000110100110111100000101001001000100000001100011100
474,0.875,0.810175,00100100000111001110000111100100000000100011010111111110111001111001011000111001001000100000001100011100
475,0.875,0.8112125,10000001100000001011110010101000000000100011010111001001111000000001010111111100001000100000001100011100
476,0.875,0.814625,00111000011000011000001001110000000000100011010111001011110100100101011001101001001000100000001100011100
477,0.875,0.807925,10000000100110000000111010110000000000100011010111110111011011100110101001111011001000100000001100011100
478,0.875,0.8116625,01101101100110101100000000111000000000100011010111110011111101100101001001011011001000100000001100011100
479,0.875,0.8178875,01010101100110000101010101111000000000100011010111101101010100100110100101100110001000100000001100011100
480,0.875,0.8089375,00110000000101110010011010100000000000100011010111111110100100110011101011100001001000100000001100011100
481,0.875,0.8126,00101001100011010100011111101100000000100011010111100110011011001111011111010001001000100000001100011100
482,0.875,0.8116875,00000010001101101010011111100100000000100011010111101001000110011000001111011001001000100000001100011100
483,0.875,0.8134,01101101000110001001011101110100000000100011010111010110011010101001001011010001001000100000001100011100
484,0.875,0.8126,10101011010001110000110010110000000000100011010111100001111000010110101111001010001000100000001100011100
485,0.875,0.809825,10100001000010110111101010110000000000100011010111110000111100000001000011011100001000100000001100011100
486,0.875,0.81435,11110100010000101011001110110000000000100011010111110101110001001011000011101011001000100000001100011100
487,0.875,0.8173,01101101000110001011111100001000000000100011010111101101110001011001100100110100001000100000001100011100
488,0.875,0.8069125,10110111001000101100001110010100000000100011010111011100100000100011110111001001001000100000001100011100
489,0.875,0.8127875,01001010011111110110001001111100000000100011010111110011100010011110000010001001001000100000001100011100
490,0.875,0.815575,00100000110101110100101001111000000000100011010111100101111101001111001101100011001000100000001100011100
491,0.875,0.81295,00001010000000010011111101011100000000100011010111010100100000100110111101100010001000100000001100011100
492,0.875,0.8107375,10100010000000010110110011101000000000100011010111011011111001100001100101101100001000100000001100011100
493,0.875,0.81375,00110110010010000101100100001000000000100011010111110000000001000001001011111001001000100000001100011100
494,0.875,0.8164125,10111101100000100011110101101100000000100011010111000100010001000010000110000001001000100000001100011100
495,0.875,0.8085375,00101000010010100001110001001000000000100011010111111111110100100101010101111100001000100000001100011100
496,0.875,0.8106375,11110011000000111001000100101000000000100011010111100110001010000110000100101001001000100000001100011100
497,0.875,0.8152875,11010110001100110111111100101000000000100011010111010110100000100010101010101111001000100000001100011100
498,0.875,0.8138125,10001110000010001111101011011000000000100011010111101111110100000011111011011001001000100000001100011100
499,0.875,0.8102375,00001101100000001000000100101000000000100011010111111000100000100111110111101000001000100000001100011100
500,0.875,0.809275,01000101001001000100100010100100000000100011010111100001111011000111011000111000001000100000001100011100
501,0.875,0.812925,01000010010111101111010011111000000000100011010111010101110001011000001111111001001000100000001100011100
502,0.875,0.815575,00111000010000010111001011101100000000100011010111000101001101100011011010101011001000100000001100011100
503,0.875,0.8085125,01110001000110001111000100110100000000100011010111100110110100100010101001100000001000100000001100011100
504,0.875,0.815025,11100010101111011000011100001100000000100011010111101101111101001011000101100001001000100000001100011100
505,0.875,0.81565,11011110111110000001101000101000000000100011010111010110100100100010100111101000001000100000001100011100
506,0.875,0.8112375,00101101100001101110111001010100000000100011010111101100011100100011101010111010001000100000001100011100
507,0.875,0.8136,10110110101100100011110011011100000000100011010111001000100100001011000111111000001000100000001100011100
508,0.875,0.809225,01101100001011111001110010111000000000100011010111100100010001001010101001000000001000100000001100011100
509,0.875,0.8151875,01010000011010100110000101100000000000100011010111111001111000100111100000101001001000100000001100011100
510,0.875,0.80885,01000000001001010101010000010000000000100011010111100000000010100010011000101000001000100000001100011100
511,0.875,0.8065375,01110010001011110101111110010100000000100011010111001010110100001010011010110000001000100000001100011100
512,0.875,0.8089125,00101010111110101011110001010100000000100011010111100010100001101011001010111000001000100000001100011100
513,0.875,0.8111375,01101110001010101110101011100100000000100011010111010000011011100101111101001000001000100000001100011100
514,0.875,0.8043625,01110101101100100101001111001000000000100011010111110000100010000011101110111001001000100000001100011100
515,0.875,0.8115375,11001010100011101101000100110000000000100011010111010101110000001101111101000110001000100000001100011100
516,0.875,0.8144125,10100111100011010110010011111000000000100011010111101101110111000001001001100001001000100000001100011100
517,0.875,0.811175,10110001100100101010101011111100000000100011010111001001110000001001101000000000001000100000001100011100
518,0.875,0.8127625,01101001100011000100001100011000000000100011010111101001000000000000001011100101001000100000001100011100
519,0.875,0.81245,10101011001010100010001111101000000000100011010111110100010001011100001101011001001000100000001100011100
520,0.875,0.811825,01101101000100000110001000111000000000100011010111100110110011000000101111100101001000100000001100011100
521,0.875,0.81495,01101001100000100111011011000000000000100011010111100010101001100011101111000101001000100000001100011100
522,0.875,0.8133625,11010011010110100111011010010000000000100011010111010000111100100011101001101011001000100000001100011100
523,0.875,0.8111125,01110001100000110100000111010100000000100011010111111101110101011010101111100001001000100000001100011100
524,0.875,0.8160625,10110110000100110100010110101000000000100011010111101000111011000001101110101011001000100000001100011100
525,0.875,0.812425,11001000000011001100100101101000000000100011010111000010100001100011001111001100001000100000001100011100
526,0.875,0.8142625,10001010001000001101111001110000000000100011010111000011010110010111101011100011001000100000001100011100
527,0.875,0.81555,10011010101010011100000100110000000000100011010111000101100100001000001101001011001000100000001100011100
528,0.875,0.8128,10110100001111000100000001011000000000100011010111100101100001011011010000110001001000100000001100011100
529,0.875,0.8114125,10101001000100000100001011011000000000100011010111010001011000000011101101101000001000100000001100011100
530,0.875,0.815025,00001001100000100111001110110100000000100011010111100010001101100010011011001001001000100000001100011100
531,0.875,0.8120625,00101110111110111000000001100100000000100011010111110100100101000100000110001010001000100000001100011100
532,0.875,0.8141,00010100100100100101010110101100000000100011010111101101100001010110101110111010001000100000001100011100
533,0.875,0.8105,11101100101101100100001011001000000000100011010111001011100000000011001101011000001000100000001100011100
534,0.875,0.813225,01101101100001101111000101011000000000100011010111101010111100001011100001001010001000100000001100011100
535,0.875,0.8174,00000000000110100110001011011000000000100011010111101011110101100001011010111011001000100000001100011100
536,0.875,0.8114125,00111001100010010101110100001000000000100011010111100001001111101000000000011011001000100000001100011100
537,0.875,0.80515,10100101000111000111111010111000000000100011010111100100111101000110000010011000001000100000001100011100
538,0.875,0.8120875,00101011001010001000000110111000000000100011010111010100101011000001001001100000001000100000001100011100
539,0.875,0.8079875,10010001000011101101000110101000000000100011010111101010100110010100111110000111001000100000001100011100
540,0.875,0.813,11111110011101000111111001111100000000100011010111000100111010001101110001111000001000100000001100011100
541,0.875,0.81505,00011100001101001011000111110100000000100011010111011001101010000011000111111100001000100000001100011100
542,0.875,0.817225,00101100100011100111011010011100001000000011010111100000110101000011111110100101001000100000001100011100
543,0.875,0.815325,01001011000110010110110111100000000000100011010111010010011010000001100111110001001000100000001100011100
544,0.875,0.807125,01100111101000000111110011111100000000100011010111100101110010000010001001000100001000100000001100011100
545,0.875,0.813325,01101111100011111101111011000100000000100011010111001001111111000100000000111010001000100000001100011100
546,0.875,0.8154375,10100101001100011001001011010100000000100011010111001000111010011101111000000010001000100000001100011100
547,0.875,0.81075,01110000101010110100011101001000000000100011010111010100100010101110100011110011001000100000001100011100
548,0.875,0.8138375,11101111100010100111101001111100000000100011010111000000110110100001100011111000001000100000001100011100
549,0.875,0.8135125,01100000010110100100011011011000000000100011010111011110101000001010011110111000001000100000001100011100
550,0.875,0.813925,00101110111010010110101000010100000000100011010111100000111111000101000010101001001000100000001100011100
551,0.875,0.811225,00010100100100101101110010001100000000100011010111110000000100101001001011001111001000100000001100011100
552,0.875,0.812325,10001011110010000001111010110100000000100011010111000101111011010011101111110001001000100000001100011100
553,0.875,0.812575,00110111000101101101000110110100000000100011010111001100100110010100111110000101001000100000001100011100
554,0.875,0.81375,00010100100101100101010110101100000000100011010111011001111001110000001011000000001000100000001100011100
555,0.875,0.81045,11010110000010101000000110111000000000100011010111011000001010000010110100010000001000100000001100011100
556,0.875,0.8157375,00001011001011110001001100000000000000100011010111110101111100100011100100110101001000100000001100011100
557,0.875,0.8080625,10001111000101011010110100101000000000100011010111011100001000011111001010111111001000100000001100011100
558,0.875,0.8137125,00011100000010111000111000011000000000100011010111101101000000000011100101000111001000100000001100011100
559,0.875,0.81825,00010011011000110100011111010000000000100011010111100000000101001100001111101101001000100000001100011100
560,0.875,0.8171625,01010111011010011001000101100100000000100011010111001100001101100101011110010101001000100000001100011100
561,0.875,0.8123,00001010011010111100011101011000000000100011010111010001101101000111101111000010001000100000001100011100
562,0.875,0.8084375,00101110010011100111001010110000000000100011010111111010100001101000001110110010001000100000001100011100
563,0.875,0.8121125,10010100100011001011100100011100000000100011010111010101101110101101100100111001001000100000001100011100
564,0.875,0.8136875,01101010001110000111011110010100000000100011010111100000110001001011001010101000001000100000001100011100
565,0.875,0.811125,10110010001000000001111000110000000000100011010111000011001001100100110100100000001000100000001100011100
566,0.875,0.81175,00100111000101011000110100011000000000100011010111001101100100001001110101001000001000100000001100011100
567,0.875,0.80765,01101011001001101001001010100000000000100011010111100100100010000111100101101101001000100000001100011100
568,0.875,0.8134625,10001101000101011010000110000100000000100011010111001000110010111001010011111001001000100000001100011100
569,0.875,0.8166125,00100011110110100100110001100100000000100011010111110100110101001110001100010001001000100000001100011100
570,0.875,0.815575,00101100110001100000011110110000000000100011010111110000001110011010010010001101001000100000001100011100
571,0.875,0.813875,00001010111010111100111000111000000000100011010111100010100000100011101011010000001000100000001100011100
572,0.875,0.81345,00101100110010010111110100100000000000100011010111010010001101110100001111000010001000100000001100011100
573,0.875,0.8129375,00010100100100111000111111110100000000100011010111100000000110001000000011101011001000100000001100011100
574,0.875,0.8142375,11111000010101001110110000000000000000100011010111100000000110001001111001100011001000100000001100011100
575,0.875,0.8063875,10111001110011011110001001011100000000100011010111110110000001000100000111001000001000100000001100011100
576,0.875,0.81525,11010000101100110001100110101000000000100011010111110110010010000000101111101101001000100000001100011100
577,0.875,0.817675,11010011010010000100010101111000000000100011010111010001101111100000001010111011001000100000001100011100
578,0.875,0.8117875,00100010110001011101110110100000000000100011010111110000001110101100100010101001001000100000001100011100
579,0.875,0.806325,11010110001011000101000001100000000000100011010111100010000000101010100011000001001000100000001100011100
