"settings: {'CHANGING_GOAL': False, 'N_pop': 5000, 'B': 104, 'Pc': 0.5, 'L': 100000, 'MAX_GATES': 12, 'G': 20, 'Pm': 0.00673076923076923}"
Gen,Max Fitness,Average Fitness,Max Fitness Genome
8665,0.9375,0.8472375,00000100110001100100000010000000100001000011000110000111010000100110010010100110000001001000011100011010
8666,0.9375,0.848725,00000100110010111010000010000000100001000011000110000111010000100110011111111001000001001011111100101010
8667,0.9375,0.851125,00000000110010000110000010000000100001000011000110000111010000100110010101001011000001001000101000011010
8668,0.9375,0.850375,00000100111111111001000010000000100001000011000110000111010000100110011001110011000001001001001111101010
8669,0.9375,0.847375,00000100110000111101000010000000100001000011000110000111010000100110011110111011000001001001111011001010
8670,0.9375,0.8568375,00000100110100101110000010000000100001000011000110000111010000100110011010010110000001001000100000001010
8671,0.9375,0.85405,00000100111001110001000011000000100001000011000110000111010000100110011110111111000001001011111010111010
8672,0.9375,0.8548375,00000100110000010000000010000000100001000011000110000111010000100110010001101101000001001001011000001010
8673,0.9375,0.8523875,00000100110000111001000011000000100001000011000110000111010000100110011011010010000001001010111001101010
8674,0.9375,0.85565,00000100111001011001000010000000100001000011000110000111010000100110010100011011000001001001000011111010
8675,0.9375,0.8509625,00000100110011110001000010000000100001000011000110000111010000100110011000001101000001001010110000001010
8676,0.9375,0.8471625,00000100111110110000000010000000100001000011000110000111010000100110010000110011000001001010001000111010
8677,0.9375,0.848325,00000100110101011000000010000000100001000011000110000111010000100110011101011011000001001010001000111010
8678,0.9375,0.8527625,00000100110011010011000011000000100001000011000110000111010000100110010110011110000001001011110001011010
8679,0.9375,0.8493375,00000100111000101000000010000000100001000011000110000111010000100110011000111001000001001000111111111010
8680,0.9375,0.8502,00000100110101001111000010000000100001000011000110000111010000100110011001110001000001001001000101011010
8681,0.9375,0.8522375,00000100110010100000000010000000100001000011000110000111010000100110010000100011000001001000100000001010
8682,0.9375,0.8573625,00000100111110101001000011000000100001000011000110000111010000100110010100001011000001001001001101101010
8683,0.9375,0.84925,00000100110010000000000011000000100001000011000110000111010000100110011111111100000001001010000111101010
8684,0.9375,0.8506375,00000100110010010110000011000000100001000011000110000111010000100110011001110011000001001001000001001010
8685,0.9375,0.8516875,00000100110001110011000011000000100010000011000110000111010000100110011100100100000001001000001001011010
8686,0.9375,0.855175,00000100111111010011000011000000100001000011000110000111010000100110010110000000000001001000000000001010
8687,0.9375,0.8530625,00000100110001010111000011000000100001000011000110000111010000100110011101010111000001001011011000011010
8688,0.9375,0.8574,00000100110011110101000010000000100001000011000110000111010000100110010110100101000001001011000000111010
8689,0.9375,0.849275,00000100110110010101000011000000100001000011000110000111010000100110011011001100000001001011111111101010
8690,0.9375,0.85525,00000100110011010011000010000000100001000011000110000111010000100110010010001110000001001000011110011010
8691,0.9375,0.8547625,00000100110010010010000011000000100001000011000110000111010000100110011010010010000001001011111000011010
8692,0.9375,0.846475,00000100110011000000000010000000100001000011000110000111010000100110011100100011000001001010010011001010
8693,0.9375,0.8524125,00000100110111111100000011000000100001000011000110000111010000100110010100010010000001001011001100001010
8694,0.9375,0.848425,00000100110011000000000011000000100001000011000110000111010000100110011111111001000001001011101001011010
8695,0.9375,0.8499,00000100110011101011000010000000100001000011000110000111010000100110011111011011000001001011001001101010
8696,0.9375,0.85115,00000100110000100001000011000000100001000011000110000111010000100110011101010010000001001010001000001010
8697,0.9375,0.8521125,00000100110110001010000011000000100001000011000110000111010000100110011010000000000001001010000011111010
8698,0.9375,0.8504375,00000100110110101000000011000000100001000011000110000111010000100110011011101100000001001010010100111010
8699,0.9375,0.8487625,00000100110100000110000011000000100001000011000110000111010000100110011111111010000001001010000000101010
8700,0.9375,0.8478875,00000100111110000100000010000000100001000011000110000111010000100110010000110000000001001001010000001010
8701,0.9375,0.8506625,00000100111110001111000011000000100001000011000110000111010000100110010110001001000001001011110000011010
8702,0.9375,0.85035,00000100111111110111000010000000100001000011000110000111010000100110011000101011000001001011001110101010
8703,0.9375,0.853025,00000100110101101000000011000000100001000011000110000111010000100110010100100000000001001000011100011010
8704,0.9375,0.8588,00000100110000110100000010000000100001000011000110000111010000100110010100000100000001001000111010001010
8705,0.9375,0.8573125,00000000110010000101000010000000100001000011000110000111010000100110010010001111000001001001100110001010
8706,0.9375,0.8476,00000100111001010011000010000000100001000011000110000111010000100110011001110001000001001010000011111010
8707,0.9375,0.8547625,00000100110001100100000011000000100001000011000110000111010000100110010001011011000001001001111001101010
8708,0.9375,0.8510375,00000100110010110001000011000000100001000011000110000111010000100110010111101000000001001011010000111010
8709,0.9375,0.8528,00000100110111110101000011000000100001000011000110000111010000100110011010001011000001001010000101101010
8710,0.9375,0.849725,00000100110000000000000010000000100001000011000110000111010000100110010000101111000001001001111111001010
8711,0.9375,0.8532375,00000100111001001111000010000000100001000011000110000111010000100110010000101111000001001001111111001010
8712,0.9375,0.8512125,00000100110001101011000011000000100001000011000110000111010000100110011101111010000001001010101001011010
8713,0.9375,0.84735,00000100110010100010000011000000100001000011000110000111010000100110011001100010000001001001000010101010
8714,0.9375,0.8495375,00000100110011101011000011000000100001000011000110000111010000100110010100101001000001001001010011111010
8715,0.9375,0.857875,00000100110001110010000010000000100001000011000110000111010000100110010101101100000001001001001000101010
8716,0.9375,0.8535625,00000100110011000101000011000000100001000011000110000111010000100110011010001100000001001011000000001010
8717,0.9375,0.852525,00000100110011110010000011000000100001000011000110000111010000100110011110001110000001001011100001111010
8718,0.9375,0.8561875,00000100110011010111000010000000100001000011000110000111010000100110010100011011000001001011000101001010
8719,0.9375,0.85645,00000100111110100001000010000000100001000011000110000111010000100110010111011001000001001001001110101010
8720,0.9375,0.850575,00000100110000100110000010000000100001000011000110000111010000100110011000110000000001001001001001111010
8721,0.9375,0.8497,00000100111110001011000011000000100001000011000110000111010000100110011010001111000001001011011000111010
8722,0.9375,0.8507375,00000000110001100001000010000000100001000011000110000111010000100110011110001111000001001010101110011010
8723,0.9375,0.8548875,00000000110001010000000010000000100001000011000110000111010000100110011011100000000001001000010101001010
8724,0.9375,0.8534875,00000100110010111000000011000000100001000011000110000111010000100110011000101011000001001001001001101010
8725,0.9375,0.8544,00000100110010111010000011000000100001000011000110000111010000100110011110101111000001001010011000001010
8726,0.9375,0.8455625,00000100111001110011000010000000100001000011000110000111010000100110011000111100000001001011011111011010
8727,0.9375,0.852775,00000100111110101001000010000000100001000011000110000111010000100110011101111000000001001010110110111010
8728,0.9375,0.8511125,00000100110110110111000011000000100001000011000110000111010000100110011110001111000001001010010001001010
8729,0.9375,0.8532,00000100110001001001000011000000100001000011000110000111010000100110011000110011000001001011101001111010
8730,0.9375,0.8534125,00000100110010000111000010000000100001000011000110000111010000100110010011000000000001001000011001001010
8731,0.9375,0.85075,00000100110001101001000011000000100001000011000110000111010000100110011110001000000001001010010011101010
8732,0.9375,0.8547375,00000100110111101011000011000000100001000011000110000111010000100110011011111011000000001010011110011010
8733,0.9375,0.846175,00000100110010110101000011000000100001000011000110000111010000100110011001100011000001001011110001011010
8734,0.9375,0.8428875,00000100110111110001000011000000100001000011000110000111010000100110010111001000000001001000001000001010
8735,0.9375,0.8546,00000100110010101000000010000000100001000011000110000111010000100110010001101110000001001011000001101010
8736,0.9375,0.8475625,00000100111000101010000010000000100001000011000110000111010000100110011011001101000001001001101111001010
8737,0.9375,0.8478,00000100110010110001000011000000100010000011000110000111010000100110011101001100000001001001011001101010
8738,0.9375,0.857275,00000100110011010111000010000000100001000011000110000111010000100110011000111010000001001010101000011010
8739,0.9375,0.8539,00000100111110011101000010000000100001000011000110000111010000100110010100001000000001001010010011101010
